Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.166104,0.211782,2.29702,-6.36381
0.0712951,0.733091,2.29702,-6.36381
0.0567612,1.2544,2.29702,-6.36381
-0.00318654,2.81832,2.29702,-6.36381
0.199777,-0.309526,2.81832,-6.36381
0.172315,0.211782,2.81832,-6.36381
0.0874294,0.733091,2.81832,-6.36381
0.0649729,1.2544,2.81832,-6.36381
0.0246458,1.77571,2.81832,-6.36381
0.0521478,2.29702,2.81832,-6.36381
0.0499427,2.81832,2.81832,-6.36381
0.11309,0.211782,3.33963,-6.36381
0.033793,0.733091,3.33963,-6.36381
0.0290829,1.2544,3.33963,-6.36381
0.0182472,1.77571,3.33963,-6.36381
0.0458879,2.29702,3.33963,-6.36381
0.0527779,2.81832,3.33963,-6.36381
0.0200435,2.29702,3.86094,-6.36381
0.0303303,2.81832,3.86094,-6.36381
0.0530254,2.29702,4.38225,-6.36381
0.109657,2.81832,1.77571,-5.8425
0.150467,3.33963,1.77571,-5.8425
0.139985,-0.309526,2.29702,-5.8425
0.0909892,0.211782,2.29702,-5.8425
0.0679564,0.733091,2.29702,-5.8425
0.0657298,1.2544,2.29702,-5.8425
0.0676598,1.77571,2.29702,-5.8425
0.112976,2.29702,2.29702,-5.8425
0.133493,2.81832,2.29702,-5.8425
0.164123,3.33963,2.29702,-5.8425
0.144667,-0.309526,2.81832,-5.8425
0.104541,0.211782,2.81832,-5.8425
0.0880068,0.733091,2.81832,-5.8425
0.0682094,1.2544,2.81832,-5.8425
0.0724712,1.77571,2.81832,-5.8425
0.119896,2.29702,2.81832,-5.8425
0.148985,2.81832,2.81832,-5.8425
0.174756,3.33963,2.81832,-5.8425
0.0136813,0.733091,3.33963,-5.8425
0.0273289,1.2544,3.33963,-5.8425
0.0508688,1.77571,3.33963,-5.8425
0.105321,2.29702,3.33963,-5.8425
0.145243,2.81832,3.33963,-5.8425
0.185446,3.33963,3.33963,-5.8425
0.0945148,2.29702,3.86094,-5.8425
0.148626,2.81832,3.86094,-5.8425
0.228776,3.33963,3.86094,-5.8425
0.171367,2.29702,4.38225,-5.8425
0.203457,2.81832,4.38225,-5.8425
0.22638,2.29702,4.90356,-5.8425
0.0903339,2.81832,0.733091,-5.32119
0.0527209,2.29702,1.2544,-5.32119
0.122074,2.81832,1.2544,-5.32119
0.144835,3.33963,1.2544,-5.32119
0.130823,-2.91607,1.77571,-5.32119
0.0269338,1.2544,1.77571,-5.32119
0.0714838,1.77571,1.77571,-5.32119
0.118947,2.29702,1.77571,-5.32119
0.147214,2.81832,1.77571,-5.32119
0.163738,3.33963,1.77571,-5.32119
0.182303,3.86094,1.77571,-5.32119
0.125595,-2.91607,2.29702,-5.32119
0.153111,-0.309526,2.29702,-5.32119
0.118219,0.211782,2.29702,-5.32119
0.0857965,0.733091,2.29702,-5.32119
0.0850326,1.2544,2.29702,-5.32119
0.0947008,1.77571,2.29702,-5.32119
0.137804,2.29702,2.29702,-5.32119
0.163471,2.81832,2.29702,-5.32119
0.168842,3.33963,2.29702,-5.32119
0.183561,3.86094,2.29702,-5.32119
0.120359,-2.91607,2.81832,-5.32119
0.175224,-0.309526,2.81832,-5.32119
0.133206,0.211782,2.81832,-5.32119
0.104989,0.733091,2.81832,-5.32119
0.0689085,1.2544,2.81832,-5.32119
0.0765041,1.77571,2.81832,-5.32119
0.126367,2.29702,2.81832,-5.32119
0.163395,2.81832,2.81832,-5.32119
0.173183,3.33963,2.81832,-5.32119
0.185479,3.86094,2.81832,-5.32119
0.0081006,-2.91607,3.33963,-5.32119
0.054032,0.211782,3.33963,-5.32119
0.017356,0.733091,3.33963,-5.32119
0.0252056,1.2544,3.33963,-5.32119
0.0451185,1.77571,3.33963,-5.32119
0.109283,2.29702,3.33963,-5.32119
0.164352,2.81832,3.33963,-5.32119
0.182914,3.33963,3.33963,-5.32119
0.191258,3.86094,3.33963,-5.32119
0.134557,2.29702,3.86094,-5.32119
0.197957,2.81832,3.86094,-5.32119
0.230295,3.33963,3.86094,-5.32119
0.210301,3.86094,3.86094,-5.32119
0.238258,2.29702,4.38225,-5.32119
0.278578,2.81832,4.38225,-5.32119
0.329415,3.33963,4.38225,-5.32119
0.207048,2.29702,4.90356,-5.32119
0.3766,2.81832,4.90356,-5.32119
0.247541,2.29702,5.42487,-5.32119
0.134261,-2.39476,0.733091,-4.79989
0.0962129,2.29702,0.733091,-4.79989
0.140696,2.81832,0.733091,-4.79989
0.142356,3.33963,0.733091,-4.79989
0.158617,3.86094,0.733091,-4.79989
0.181788,-2.91607,1.2544,-4.79989
0.141082,-2.39476,1.2544,-4.79989
0.114163,2.29702,1.2544,-4.79989
0.149993,2.81832,1.2544,-4.79989
0.166931,3.33963,1.2544,-4.79989
0.185129,3.86094,1.2544,-4.79989
0.220694,4.38225,1.2544,-4.79989
0.262238,-3.43738,1.77571,-4.79989
0.209624,-2.91607,1.77571,-4.79989
0.131108,-2.39476,1.77571,-4.79989
0.00721455,0.733091,1.77571,-4.79989
0.0797867,1.2544,1.77571,-4.79989
0.112089,1.77571,1.77571,-4.79989
0.144571,2.29702,1.77571,-4.79989
0.164,2.81832,1.77571,-4.79989
0.172487,3.33963,1.77571,-4.79989
0.189661,3.86094,1.77571,-4.79989
0.214798,4.38225,1.77571,-4.79989
0.273934,-3.43738,2.29702,-4.79989
0.203577,-2.91607,2.29702,-4.79989
0.198704,-0.830834,2.29702,-4.79989
0.187322,-0.309526,2.29702,-4.79989
0.138534,0.211782,2.29702,-4.79989
0.10618,0.733091,2.29702,-4.79989
0.0965393,1.2544,2.29702,-4.79989
0.107282,1.77571,2.29702,-4.79989
0.143638,2.29702,2.29702,-4.79989
0.171487,2.81832,2.29702,-4.79989
0.176522,3.33963,2.29702,-4.79989
0.188844,3.86094,2.29702,-4.79989
0.18883,4.38225,2.29702,-4.79989
0.271039,-3.43738,2.81832,-4.79989
0.185385,-2.91607,2.81832,-4.79989
0.203395,-0.309526,2.81832,-4.79989
0.158995,0.211782,2.81832,-4.79989
0.128232,0.733091,2.81832,-4.79989
0.0753454,1.2544,2.81832,-4.79989
0.0829081,1.77571,2.81832,-4.79989
0.125649,2.29702,2.81832,-4.79989
0.171298,2.81832,2.81832,-4.79989
0.178456,3.33963,2.81832,-4.79989
0.1855,3.86094,2.81832,-4.79989
0.150382,4.38225,2.81832,-4.79989
0.276837,-3.43738,3.33963,-4.79989
0.173103,-2.91607,3.33963,-4.79989
-0.0160634,0.733091,3.33963,-4.79989
0.0287604,1.2544,3.33963,-4.79989
