Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.117789,0.195465,3.84411,-6.24187
0.0927862,0.716702,3.84411,-6.24187
0.0700799,1.23794,3.84411,-6.24187
0.108292,-0.325771,4.36535,-6.24187
0.0847494,0.195465,4.36535,-6.24187
0.0531148,0.716702,4.36535,-6.24187
0.0122209,1.23794,4.36535,-6.24187
-0.10366,0.195465,4.88659,-6.24187
-0.122114,0.716702,4.88659,-6.24187
-0.21317,1.23794,4.88659,-6.24187
0.140249,2.80164,4.88659,-6.24187
0.163849,0.195465,3.84411,-5.72063
0.0960688,0.716702,3.84411,-5.72063
0.0928487,1.23794,3.84411,-5.72063
0.18706,2.80164,3.84411,-5.72063
0.185692,-0.325771,4.36535,-5.72063
0.143208,0.195465,4.36535,-5.72063
0.0869407,0.716702,4.36535,-5.72063
0.0417616,1.23794,4.36535,-5.72063
0.205079,2.80164,4.36535,-5.72063
0.290282,3.32288,4.36535,-5.72063
-0.0279441,0.195465,4.88659,-5.72063
-0.0718367,0.716702,4.88659,-5.72063
-0.0351883,1.23794,4.88659,-5.72063
0.204558,2.80164,4.88659,-5.72063
0.331034,3.32288,4.88659,-5.72063
0.172107,2.80164,5.40782,-5.72063
0.236401,2.80164,5.92906,-5.72063
0.118844,2.28041,2.80164,-5.1994
0.220785,2.80164,2.80164,-5.1994
0.0388505,0.716702,3.32288,-5.1994
0.129195,1.23794,3.32288,-5.1994
0.143847,1.75917,3.32288,-5.1994
0.184353,2.28041,3.32288,-5.1994
0.258638,2.80164,3.32288,-5.1994
0.297809,3.32288,3.32288,-5.1994
0.282207,-0.325771,3.84411,-5.1994
0.207436,0.195465,3.84411,-5.1994
0.152225,0.716702,3.84411,-5.1994
0.140511,1.23794,3.84411,-5.1994
0.150662,1.75917,3.84411,-5.1994
0.203315,2.28041,3.84411,-5.1994
0.293582,2.80164,3.84411,-5.1994
0.334291,3.32288,3.84411,-5.1994
0.331605,-0.847006,4.36535,-5.1994
0.244555,-0.325771,4.36535,-5.1994
0.171406,0.195465,4.36535,-5.1994
0.12838,0.716702,4.36535,-5.1994
0.0879937,1.23794,4.36535,-5.1994
0.114728,1.75917,4.36535,-5.1994
0.188128,2.28041,4.36535,-5.1994
0.311121,2.80164,4.36535,-5.1994
0.343146,3.32288,4.36535,-5.1994
0.103993,-0.325771,4.88659,-5.1994
0.0289356,0.195465,4.88659,-5.1994
-0.0426543,0.716702,4.88659,-5.1994
0.157147,2.28041,4.88659,-5.1994
0.306685,2.80164,4.88659,-5.1994
0.366005,3.32288,4.88659,-5.1994
0.295397,2.80164,5.40782,-5.1994
0.38432,3.32288,5.40782,-5.1994
0.353422,2.80164,5.92906,-5.1994
0.469079,3.32288,5.92906,-5.1994
0.269149,2.28041,6.45029,-5.1994
0.355738,2.80164,6.45029,-5.1994
0.300189,2.28041,6.97153,-5.1994
0.278454,2.28041,2.28041,-4.67816
0.260097,2.80164,2.28041,-4.67816
0.0453013,-2.93195,2.80164,-4.67816
0.151449,1.75917,2.80164,-4.67816
0.241418,2.28041,2.80164,-4.67816
0.286206,2.80164,2.80164,-4.67816
0.308889,3.32288,2.80164,-4.67816
0.144456,-2.93195,3.32288,-4.67816
0.11704,0.716702,3.32288,-4.67816
0.175286,1.23794,3.32288,-4.67816
0.208253,1.75917,3.32288,-4.67816
0.262499,2.28041,3.32288,-4.67816
0.311523,2.80164,3.32288,-4.67816
0.347397,3.32288,3.32288,-4.67816
0.363321,3.84411,3.32288,-4.67816
0.233232,-3.45318,3.84411,-4.67816
0.348275,-0.847006,3.84411,-4.67816
0.263903,-0.325771,3.84411,-4.67816
0.190469,0.195465,3.84411,-4.67816
0.167725,0.716702,3.84411,-4.67816
0.164551,1.23794,3.84411,-4.67816
0.186931,1.75917,3.84411,-4.67816
0.246587,2.28041,3.84411,-4.67816
0.323946,2.80164,3.84411,-4.67816
0.358577,3.32288,3.84411,-4.67816
0.400807,3.84411,3.84411,-4.67816
0.148557,-3.45318,4.36535,-4.67816
0.346157,-0.847006,4.36535,-4.67816
0.256276,-0.325771,4.36535,-4.67816
0.192997,0.195465,4.36535,-4.67816
0.150186,0.716702,4.36535,-4.67816
0.128804,1.23794,4.36535,-4.67816
0.158948,1.75917,4.36535,-4.67816
0.23535,2.28041,4.36535,-4.67816
0.336175,2.80164,4.36535,-4.67816
0.361865,3.32288,4.36535,-4.67816
0.401123,3.84411,4.36535,-4.67816
0.0868671,-3.45318,4.88659,-4.67816
0.103093,-0.325771,4.88659,-4.67816
0.0141013,0.195465,4.88659,-4.67816
-0.104265,0.716702,4.88659,-4.67816
0.215283,2.28041,4.88659,-4.67816
0.343697,2.80164,4.88659,-4.67816
0.384257,3.32288,4.88659,-4.67816
0.446868,3.84411,4.88659,-4.67816
0.351749,2.80164,5.40782,-4.67816
0.41244,3.32288,5.40782,-4.67816
0.518336,3.84411,5.40782,-4.67816
0.357193,2.28041,5.92906,-4.67816
0.422812,2.80164,5.92906,-4.67816
0.489162,3.32288,5.92906,-4.67816
0.413456,2.80164,6.45029,-4.67816
0.457105,3.32288,6.45029,-4.67816
0.434665,2.80164,6.97153,-4.67816
0.104794,-2.93195,2.28041,-4.15693
0.0365621,-2.41071,2.28041,-4.15693
0.274438,2.28041,2.28041,-4.15693
0.280784,2.80164,2.28041,-4.15693
0.28742,3.32288,2.28041,-4.15693
0.25585,3.84411,2.28041,-4.15693
0.228812,-3.45318,2.80164,-4.15693
0.222048,-2.93195,2.80164,-4.15693
0.21435,1.75917,2.80164,-4.15693
0.282868,2.28041,2.80164,-4.15693
0.312495,2.80164,2.80164,-4.15693
0.336319,3.32288,2.80164,-4.15693
0.327808,3.84411,2.80164,-4.15693
0.296144,-3.97442,3.32288,-4.15693
0.308847,-3.45318,3.32288,-4.15693
0.278844,-2.93195,3.32288,-4.15693
0.149878,0.195465,3.32288,-4.15693
0.165162,0.716702,3.32288,-4.15693
0.194234,1.23794,3.32288,-4.15693
0.224541,1.75917,3.32288,-4.15693
0.278847,2.28041,3.32288,-4.15693
0.322026,2.80164,3.32288,-4.15693
0.355757,3.32288,3.32288,-4.15693
0.369969,3.84411,3.32288,-4.15693
0.289879,4.36535,3.32288,-4.15693
0.370587,-3.97442,3.84411,-4.15693
0.338198,-3.45318,3.84411,-4.15693
0.389881,-0.847006,3.84411,-4.15693
0.282004,-0.325771,3.84411,-4.15693
0.208717,0.195465,3.84411,-4.15693
0.189535,0.716702,3.84411,-4.15693
0.173664,1.23794,3.84411,-4.15693
0.199446,1.75917,3.84411,-4.15693
0.264243,2.28041,3.84411,-4.15693
0.320295,2.80164,3.84411,-4.15693
0.354438,3.32288,3.84411,-4.15693
0.36671,3.84411,3.84411,-4.15693
0.297051,4.36535,3.84411,-4.15693
0.37355,-3.97442,4.36535,-4.15693
0.345726,-3.45318,4.36535,-4.15693
0.295738,-0.847006,4.36535,-4.15693
0.239649,-0.325771,4.36535,-4.15693
0.177488,0.195465,4.36535,-4.15693
0.142402,0.716702,4.36535,-4.15693
0.139608,1.23794,4.36535,-4.15693
0.172477,1.75917,4.36535,-4.15693
0.259089,2.28041,4.36535,-4.15693
0.335684,2.80164,4.36535,-4.15693
0.370224,3.32288,4.36535,-4.15693
0.370043,3.84411,4.36535,-4.15693
0.27974,4.36535,4.36535,-4.15693
0.307672,-3.97442,4.88659,-4.15693
0.256765,-3.45318,4.88659,-4.15693
-0.20505,0.716702,4.88659,-4.15693
0.251575,2.28041,4.88659,-4.15693
0.356926,2.80164,4.88659,-4.15693
0.396594,3.32288,4.88659,-4.15693
0.392678,3.84411,4.88659,-4.15693
0.119555,-3.97442,5.40782,-4.15693
0.298197,2.28041,5.40782,-4.15693
0.394289,2.80164,5.40782,-4.15693
0.43475,3.32288,5.40782,-4.15693
0.425301,3.84411,5.40782,-4.15693
0.437286,2.80164,5.92906,-4.15693
0.505673,3.32288,5.92906,-4.15693
0.48686,3.84411,5.92906,-4.15693
0.435201,2.80164,6.45029,-4.15693
0.471653,3.32288,6.45029,-4.15693
0.394685,2.80164,6.97153,-4.15693
0.258967,2.80164,7.49276,-4.15693
0.071047,-2.41071,1.75917,-3.63569
0.28125,2.28041,1.75917,-3.63569
0.256418,2.80164,1.75917,-3.63569
0.266445,3.32288,1.75917,-3.63569
0.246134,3.84411,1.75917,-3.63569
0.288501,-3.45318,2.28041,-3.63569
0.248524,-2.93195,2.28041,-3.63569
0.121302,-2.41071,2.28041,-3.63569
0.210777,1.75917,2.28041,-3.63569
0.292539,2.28041,2.28041,-3.63569
0.300675,2.80164,2.28041,-3.63569
0.321924,3.32288,2.28041,-3.63569
0.31477,3.84411,2.28041,-3.63569
0.31786,-3.97442,2.80164,-3.63569
0.349852,-3.45318,2.80164,-3.63569
0.293074,-2.93195,2.80164,-3.63569
0.14121,-2.41071,2.80164,-3.63569
0.14797,0.716702,2.80164,-3.63569
0.223168,1.23794,2.80164,-3.63569
0.253299,1.75917,2.80164,-3.63569
0.293121,2.28041,2.80164,-3.63569
0.313646,2.80164,2.80164,-3.63569
0.344239,3.32288,2.80164,-3.63569
0.35719,3.84411,2.80164,-3.63569
0.310386,4.36535,2.80164,-3.63569
0.382325,-3.97442,3.32288,-3.63569
0.401934,-3.45318,3.32288,-3.63569
0.326562,-2.93195,3.32288,-3.63569
0.339329,-0.847006,3.32288,-3.63569
0.195374,0.195465,3.32288,-3.63569
0.207501,0.716702,3.32288,-3.63569
0.212554,1.23794,3.32288,-3.63569
0.227872,1.75917,3.32288,-3.63569
0.272211,2.28041,3.32288,-3.63569
0.310096,2.80164,3.32288,-3.63569
0.351501,3.32288,3.32288,-3.63569
0.374524,3.84411,3.32288,-3.63569
0.351062,4.36535,3.32288,-3.63569
0.361379,-4.49566,3.84411,-3.63569
0.442737,-3.97442,3.84411,-3.63569
0.427279,-3.45318,3.84411,-3.63569
0.245555,-1.36824,3.84411,-3.63569
