Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0972049,2.80216,2.28083,-6.86415
0.274936,0.716831,2.80216,-6.86415
0.237212,1.23816,2.80216,-6.86415
0.239332,1.7595,2.80216,-6.86415
0.323186,-0.325832,3.3235,-6.86415
0.338162,0.195499,3.3235,-6.86415
0.370369,0.716831,3.3235,-6.86415
0.357209,1.23816,3.3235,-6.86415
0.351034,1.7595,3.3235,-6.86415
0.395188,0.195499,3.84483,-6.86415
0.398393,0.716831,3.84483,-6.86415
0.366052,1.23816,3.84483,-6.86415
0.252463,2.80216,1.23816,-6.34282
0.185584,2.28083,1.7595,-6.34282
0.180518,2.80216,1.7595,-6.34282
0.264862,3.3235,1.7595,-6.34282
0.107488,0.716831,2.28083,-6.34282
0.16191,1.23816,2.28083,-6.34282
0.193264,1.7595,2.28083,-6.34282
0.229638,2.28083,2.28083,-6.34282
0.184297,2.80216,2.28083,-6.34282
0.251371,3.3235,2.28083,-6.34282
0.294365,0.716831,2.80216,-6.34282
0.282309,1.23816,2.80216,-6.34282
0.244508,1.7595,2.80216,-6.34282
0.195465,2.28083,2.80216,-6.34282
0.138138,2.80216,2.80216,-6.34282
0.213229,3.3235,2.80216,-6.34282
0.495134,-0.325832,3.3235,-6.34282
0.368437,0.195499,3.3235,-6.34282
0.37187,0.716831,3.3235,-6.34282
0.364747,1.23816,3.3235,-6.34282
0.311235,1.7595,3.3235,-6.34282
0.150911,3.3235,3.3235,-6.34282
0.42067,0.195499,3.84483,-6.34282
0.375012,0.716831,3.84483,-6.34282
0.298557,1.23816,3.84483,-6.34282
0.250352,2.28083,1.23816,-5.82149
0.285139,2.80216,1.23816,-5.82149
0.329166,3.3235,1.23816,-5.82149
0.251377,2.28083,1.7595,-5.82149
0.251597,2.80216,1.7595,-5.82149
0.30542,3.3235,1.7595,-5.82149
0.343006,3.84483,1.7595,-5.82149
0.186139,0.716831,2.28083,-5.82149
0.229706,1.23816,2.28083,-5.82149
0.245511,1.7595,2.28083,-5.82149
0.246522,2.28083,2.28083,-5.82149
0.232421,2.80216,2.28083,-5.82149
0.298923,3.3235,2.28083,-5.82149
0.351539,3.84483,2.28083,-5.82149
0.285551,0.195499,2.80216,-5.82149
0.322098,0.716831,2.80216,-5.82149
0.331313,1.23816,2.80216,-5.82149
0.276463,1.7595,2.80216,-5.82149
0.216135,2.28083,2.80216,-5.82149
0.196224,2.80216,2.80216,-5.82149
0.276433,3.3235,2.80216,-5.82149
0.348118,3.84483,2.80216,-5.82149
0.475621,-0.325832,3.3235,-5.82149
0.390893,0.195499,3.3235,-5.82149
0.397137,0.716831,3.3235,-5.82149
0.396505,1.23816,3.3235,-5.82149
0.31315,1.7595,3.3235,-5.82149
0.243646,3.3235,3.3235,-5.82149
0.330212,3.84483,3.3235,-5.82149
0.392813,0.195499,3.84483,-5.82149
0.346519,0.716831,3.84483,-5.82149
0.245553,1.23816,3.84483,-5.82149
0.239016,3.3235,3.84483,-5.82149
0.317626,3.84483,3.84483,-5.82149
0.313394,2.28083,0.716831,-5.30015
0.308223,2.80216,0.716831,-5.30015
0.322043,3.3235,0.716831,-5.30015
0.253185,2.28083,1.23816,-5.30015
