Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0833319,0.211773,2.29692,-6.94439
0.104635,0.733059,2.29692,-6.94439
0.25753,2.29692,2.29692,-6.94439
0.358011,2.8182,2.29692,-6.94439
0.104126,-0.830799,2.8182,-6.94439
0.112473,-0.309513,2.8182,-6.94439
0.0736268,0.211773,2.8182,-6.94439
0.0824931,0.733059,2.8182,-6.94439
0.0743589,1.25434,2.8182,-6.94439
0.114062,1.77563,2.8182,-6.94439
0.243733,2.29692,2.8182,-6.94439
0.374733,2.8182,2.8182,-6.94439
0.0809586,-0.309513,3.33949,-6.94439
0.0443285,0.211773,3.33949,-6.94439
0.0216169,0.733059,3.33949,-6.94439
-0.0149953,1.25434,3.33949,-6.94439
0.352791,2.8182,3.33949,-6.94439
-0.0725519,0.733059,3.86078,-6.94439
0.263053,2.29692,1.25434,-6.42311
0.302386,2.8182,1.25434,-6.42311
0.205698,1.77563,1.77563,-6.42311
0.279943,2.29692,1.77563,-6.42311
0.341529,2.8182,1.77563,-6.42311
0.374615,3.33949,1.77563,-6.42311
0.122878,-0.830799,2.29692,-6.42311
0.0798084,-0.309513,2.29692,-6.42311
0.0719732,0.211773,2.29692,-6.42311
0.0848734,0.733059,2.29692,-6.42311
0.11709,1.25434,2.29692,-6.42311
0.184029,1.77563,2.29692,-6.42311
0.266293,2.29692,2.29692,-6.42311
0.355506,2.8182,2.29692,-6.42311
0.400527,3.33949,2.29692,-6.42311
0.121849,-0.830799,2.8182,-6.42311
0.0962593,-0.309513,2.8182,-6.42311
0.081253,0.211773,2.8182,-6.42311
0.0782326,0.733059,2.8182,-6.42311
0.0906456,1.25434,2.8182,-6.42311
0.150683,1.77563,2.8182,-6.42311
0.238466,2.29692,2.8182,-6.42311
0.364105,2.8182,2.8182,-6.42311
0.413328,3.33949,2.8182,-6.42311
0.0509715,-0.309513,3.33949,-6.42311
0.0495554,0.211773,3.33949,-6.42311
0.0232034,0.733059,3.33949,-6.42311
0.00618696,1.25434,3.33949,-6.42311
0.205222,2.29692,3.33949,-6.42311
0.388322,2.8182,3.33949,-6.42311
0.452354,3.33949,3.33949,-6.42311
0.395309,2.8182,3.86078,-6.42311
0.458034,3.33949,3.86078,-6.42311
0.377352,2.8182,4.38206,-6.42311
0.29357,2.29692,0.733059,-5.90182
0.281378,2.8182,0.733059,-5.90182
0.206685,1.77563,1.25434,-5.90182
0.282447,2.29692,1.25434,-5.90182
0.316649,2.8182,1.25434,-5.90182
0.310856,3.33949,1.25434,-5.90182
0.0500814,0.733059,1.77563,-5.90182
0.145175,1.25434,1.77563,-5.90182
0.219503,1.77563,1.77563,-5.90182
0.289706,2.29692,1.77563,-5.90182
0.343583,2.8182,1.77563,-5.90182
0.377215,3.33949,1.77563,-5.90182
0.359747,3.86078,1.77563,-5.90182
0.101577,-0.830799,2.29692,-5.90182
0.0691239,-0.309513,2.29692,-5.90182
0.083549,0.211773,2.29692,-5.90182
0.0941014,0.733059,2.29692,-5.90182
0.129003,1.25434,2.29692,-5.90182
0.191859,1.77563,2.29692,-5.90182
0.270044,2.29692,2.29692,-5.90182
0.350829,2.8182,2.29692,-5.90182
0.395284,3.33949,2.29692,-5.90182
0.405502,3.86078,2.29692,-5.90182
0.0774173,-1.35209,2.8182,-5.90182
0.122361,-0.830799,2.8182,-5.90182
0.11232,-0.309513,2.8182,-5.90182
0.0984923,0.211773,2.8182,-5.90182
0.0869829,0.733059,2.8182,-5.90182
0.0974407,1.25434,2.8182,-5.90182
0.156763,1.77563,2.8182,-5.90182
0.236996,2.29692,2.8182,-5.90182
0.35238,2.8182,2.8182,-5.90182
0.408705,3.33949,2.8182,-5.90182
0.433503,3.86078,2.8182,-5.90182
0.05088,-0.830799,3.33949,-5.90182
0.0506623,-0.309513,3.33949,-5.90182
0.0458712,0.211773,3.33949,-5.90182
0.00968197,0.733059,3.33949,-5.90182
0.355989,2.8182,3.33949,-5.90182
