Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
-0.0601561,0.732996,1.25424,-5.36288
0.406113,-0.83073,1.77548,-5.36288
0.276263,-0.309488,1.77548,-5.36288
0.211418,0.211754,1.77548,-5.36288
0.18221,0.732996,1.77548,-5.36288
0.212675,1.25424,1.77548,-5.36288
0.392273,-0.83073,2.29672,-5.36288
0.271058,-0.309488,2.29672,-5.36288
0.220638,0.211754,2.29672,-5.36288
0.197943,0.732996,2.29672,-5.36288
0.223006,1.25424,2.29672,-5.36288
0.262262,1.77548,2.29672,-5.36288
0.0065045,-0.309488,2.81796,-5.36288
-0.00769538,0.211754,2.81796,-5.36288
-0.0255649,0.732996,2.81796,-5.36288
0.058541,1.25424,2.81796,-5.36288
0.0758937,2.29672,0.732996,-4.84164
-0.129078,0.211754,1.25424,-4.84164
0.00375075,0.732996,1.25424,-4.84164
0.107751,1.25424,1.25424,-4.84164
0.164685,1.77548,1.25424,-4.84164
0.227775,2.29672,1.25424,-4.84164
0.268548,2.81796,1.25424,-4.84164
0.314943,-0.83073,1.77548,-4.84164
0.230529,-0.309488,1.77548,-4.84164
0.173271,0.211754,1.77548,-4.84164
0.15032,0.732996,1.77548,-4.84164
0.165087,1.25424,1.77548,-4.84164
0.198902,1.77548,1.77548,-4.84164
0.270368,2.29672,1.77548,-4.84164
0.319254,2.81796,1.77548,-4.84164
0.366561,-0.83073,2.29672,-4.84164
0.263902,-0.309488,2.29672,-4.84164
0.206459,0.211754,2.29672,-4.84164
0.174969,0.732996,2.29672,-4.84164
0.181413,1.25424,2.29672,-4.84164
0.176627,1.77548,2.29672,-4.84164
0.262316,2.29672,2.29672,-4.84164
0.344425,2.81796,2.29672,-4.84164
0.435692,3.3392,2.29672,-4.84164
-0.0305533,-0.309488,2.81796,-4.84164
-0.069138,0.211754,2.81796,-4.84164
-0.0951649,0.732996,2.81796,-4.84164
-0.0431659,1.25424,2.81796,-4.84164
0.209275,2.29672,2.81796,-4.84164
0.344373,2.81796,2.81796,-4.84164
0.30439,2.81796,3.3392,-4.84164
0.187187,2.29672,0.211754,-4.3204
0.115817,1.77548,0.732996,-4.3204
0.180616,2.29672,0.732996,-4.3204
0.224967,2.81796,0.732996,-4.3204
0.007143,0.211754,1.25424,-4.3204
0.0917291,0.732996,1.25424,-4.3204
0.161272,1.25424,1.25424,-4.3204
0.212452,1.77548,1.25424,-4.3204
0.272223,2.29672,1.25424,-4.3204
0.300435,2.81796,1.25424,-4.3204
0.362527,3.3392,1.25424,-4.3204
0.34373,-1.35197,1.77548,-4.3204
0.330637,-0.83073,1.77548,-4.3204
0.262238,-0.309488,1.77548,-4.3204
0.207237,0.211754,1.77548,-4.3204
0.184296,0.732996,1.77548,-4.3204
0.190288,1.25424,1.77548,-4.3204
0.21394,1.77548,1.77548,-4.3204
0.281024,2.29672,1.77548,-4.3204
0.32179,2.81796,1.77548,-4.3204
0.376843,3.3392,1.77548,-4.3204
0.409359,-0.83073,2.29672,-4.3204
0.302082,-0.309488,2.29672,-4.3204
0.246777,0.211754,2.29672,-4.3204
0.213089,0.732996,2.29672,-4.3204
0.192502,1.25424,2.29672,-4.3204
0.174625,1.77548,2.29672,-4.3204
0.254124,2.29672,2.29672,-4.3204
0.328668,2.81796,2.29672,-4.3204
0.383053,3.3392,2.29672,-4.3204
-0.0296826,0.211754,2.81796,-4.3204
-0.0862453,0.732996,2.81796,-4.3204
-0.0639539,1.25424,2.81796,-4.3204
0.326599,2.81796,2.81796,-4.3204
0.396439,3.3392,2.81796,-4.3204
0.332861,2.81796,3.3392,-4.3204
0.45743,3.3392,3.3392,-4.3204
0.355561,2.81796,3.86045,-4.3204
-0.202353,-2.9157,0.211754,-3.79916
0.176443,1.77548,0.211754,-3.79916
0.266865,2.29672,0.211754,-3.79916
0.292309,2.81796,0.211754,-3.79916
0.276814,3.3392,0.211754,-3.79916
0.081435,-3.43694,0.732996,-3.79916
-0.0696471,0.732996,0.732996,-3.79916
0.112064,1.25424,0.732996,-3.79916
0.211979,1.77548,0.732996,-3.79916
0.265977,2.29672,0.732996,-3.79916
0.297113,2.81796,0.732996,-3.79916
0.324613,3.3392,0.732996,-3.79916
0.185143,-3.95818,1.25424,-3.79916
0.163817,-3.43694,1.25424,-3.79916
0.254959,-1.35197,1.25424,-3.79916
0.202142,-0.83073,1.25424,-3.79916
0.168307,-0.309488,1.25424,-3.79916
0.147303,0.211754,1.25424,-3.79916
0.159997,0.732996,1.25424,-3.79916
0.200222,1.25424,1.25424,-3.79916
0.244235,1.77548,1.25424,-3.79916
0.291146,2.29672,1.25424,-3.79916
0.3195,2.81796,1.25424,-3.79916
0.348794,3.3392,1.25424,-3.79916
0.369032,3.86045,1.25424,-3.79916
0.158123,-3.95818,1.77548,-3.79916
0.161317,-3.43694,1.77548,-3.79916
