Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0762733,0.211779,2.29699,-4.86097
0.14219,0.73308,2.29699,-4.86097
0.117165,1.25438,2.29699,-4.86097
0.109306,2.29699,2.29699,-4.86097
0.46871,-1.35213,2.81829,-4.86097
0.347027,-0.830826,2.81829,-4.86097
0.246186,-0.309523,2.81829,-4.86097
0.224987,0.211779,2.81829,-4.86097
0.184436,0.73308,2.81829,-4.86097
0.103913,1.25438,2.81829,-4.86097
0.0772615,2.29699,2.81829,-4.86097
0.0959412,2.81829,2.81829,-4.86097
0.497079,-1.35213,3.33959,-4.86097
0.34623,-0.830826,3.33959,-4.86097
0.24802,-0.309523,3.33959,-4.86097
0.202001,0.211779,3.33959,-4.86097
0.154297,0.73308,3.33959,-4.86097
0.0198366,1.25438,3.33959,-4.86097
0.0514462,2.81829,3.33959,-4.86097
-0.00510332,-0.830826,3.86089,-4.86097
-0.15008,-0.309523,3.86089,-4.86097
-0.139769,0.211779,3.86089,-4.86097
-0.229767,0.73308,3.86089,-4.86097
0.0397602,2.81829,3.86089,-4.86097
-0.0231422,2.81829,4.38219,-4.86097
0.188052,2.29699,1.25438,-4.33967
0.229045,2.81829,1.25438,-4.33967
-0.0141079,0.73308,1.77568,-4.33967
0.0807699,1.25438,1.77568,-4.33967
0.117835,1.77568,1.77568,-4.33967
0.140258,2.29699,1.77568,-4.33967
0.144091,2.81829,1.77568,-4.33967
-0.0489333,-1.35213,2.29699,-4.33967
0.0109642,-0.309523,2.29699,-4.33967
0.132965,0.211779,2.29699,-4.33967
0.138201,0.73308,2.29699,-4.33967
0.13384,1.25438,2.29699,-4.33967
0.127955,1.77568,2.29699,-4.33967
0.119733,2.29699,2.29699,-4.33967
0.11354,2.81829,2.29699,-4.33967
0.478331,-1.87343,2.81829,-4.33967
0.392444,-1.35213,2.81829,-4.33967
0.288849,-0.830826,2.81829,-4.33967
0.228177,-0.309523,2.81829,-4.33967
0.20914,0.211779,2.81829,-4.33967
0.174152,0.73308,2.81829,-4.33967
0.119695,1.25438,2.81829,-4.33967
0.0909552,1.77568,2.81829,-4.33967
0.0876262,2.29699,2.81829,-4.33967
0.099488,2.81829,2.81829,-4.33967
0.451113,-1.35213,3.33959,-4.33967
0.327185,-0.830826,3.33959,-4.33967
0.253054,-0.309523,3.33959,-4.33967
0.211282,0.211779,3.33959,-4.33967
0.164052,0.73308,3.33959,-4.33967
0.0730176,1.25438,3.33959,-4.33967
0.0477565,1.77568,3.33959,-4.33967
0.0575301,2.29699,3.33959,-4.33967
0.0916548,2.81829,3.33959,-4.33967
-0.0481739,-0.830826,3.86089,-4.33967
-0.11998,-0.309523,3.86089,-4.33967
-0.162366,0.211779,3.86089,-4.33967
-0.275429,0.73308,3.86089,-4.33967
0.114271,2.81829,3.86089,-4.33967
0.155168,2.81829,4.38219,-4.33967
0.191359,2.81829,4.9035,-4.33967
0.204515,1.77568,0.73308,-3.81837
0.235905,2.29699,0.73308,-3.81837
0.272746,2.81829,0.73308,-3.81837
0.176037,1.77568,1.25438,-3.81837
0.193528,2.29699,1.25438,-3.81837
0.247086,2.81829,1.25438,-3.81837
0.289547,3.33959,1.25438,-3.81837
0.091413,0.73308,1.77568,-3.81837
0.172279,1.25438,1.77568,-3.81837
0.196115,1.77568,1.77568,-3.81837
0.198608,2.29699,1.77568,-3.81837
0.219531,2.81829,1.77568,-3.81837
0.277548,3.33959,1.77568,-3.81837
-0.00230765,-3.95864,2.29699,-3.81837
-0.0023674,-1.35213,2.29699,-3.81837
0.108912,-0.309523,2.29699,-3.81837
0.194172,0.211779,2.29699,-3.81837
0.202293,0.73308,2.29699,-3.81837
0.195185,1.25438,2.29699,-3.81837
0.179253,1.77568,2.29699,-3.81837
0.173098,2.29699,2.29699,-3.81837
0.191563,2.81829,2.29699,-3.81837
0.239945,3.33959,2.29699,-3.81837
0.41824,-1.87343,2.81829,-3.81837
0.359495,-1.35213,2.81829,-3.81837
0.287094,-0.830826,2.81829,-3.81837
0.25173,-0.309523,2.81829,-3.81837
0.240567,0.211779,2.81829,-3.81837
0.225107,0.73308,2.81829,-3.81837
0.163936,1.25438,2.81829,-3.81837
0.140353,1.77568,2.81829,-3.81837
0.147052,2.29699,2.81829,-3.81837
