Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.194841,2.81816,1.7756,-6.94776
0.0376138,0.211769,2.29688,-6.94776
0.0261346,0.733047,2.29688,-6.94776
0.022666,1.25432,2.29688,-6.94776
0.0249257,1.7756,2.29688,-6.94776
0.228991,2.81816,2.29688,-6.94776
0.0615775,-0.309509,2.81816,-6.94776
0.0374723,0.211769,2.81816,-6.94776
0.0168428,0.733047,2.81816,-6.94776
0.0124833,1.25432,2.81816,-6.94776
0.00852447,1.7756,2.81816,-6.94776
0.109407,2.29688,2.81816,-6.94776
0.237395,2.81816,2.81816,-6.94776
-0.06882,0.733047,3.33944,-6.94776
-0.0908856,1.25432,3.33944,-6.94776
0.249025,2.81816,3.33944,-6.94776
0.247847,2.81816,1.25432,-6.42648
0.0578463,1.25432,1.7756,-6.42648
0.199899,2.29688,1.7756,-6.42648
0.287844,2.81816,1.7756,-6.42648
0.378901,3.33944,1.7756,-6.42648
0.104348,-0.309509,2.29688,-6.42648
0.0940065,0.211769,2.29688,-6.42648
0.0706743,0.733047,2.29688,-6.42648
0.0742316,1.25432,2.29688,-6.42648
0.1206,1.7756,2.29688,-6.42648
0.208432,2.29688,2.29688,-6.42648
0.308255,2.81816,2.29688,-6.42648
0.392847,3.33944,2.29688,-6.42648
0.125767,-0.309509,2.81816,-6.42648
0.10395,0.211769,2.81816,-6.42648
0.0589127,0.733047,2.81816,-6.42648
0.0526836,1.25432,2.81816,-6.42648
0.0979117,1.7756,2.81816,-6.42648
0.181166,2.29688,2.81816,-6.42648
0.293229,2.81816,2.81816,-6.42648
0.397126,3.33944,2.81816,-6.42648
-0.0419833,0.733047,3.33944,-6.42648
-0.0844538,1.25432,3.33944,-6.42648
0.293392,2.81816,3.33944,-6.42648
0.397659,3.33944,3.33944,-6.42648
0.381725,3.33944,3.86071,-6.42648
0.208637,2.29688,0.733047,-5.9052
0.294658,2.81816,0.733047,-5.9052
0.28144,3.33944,0.733047,-5.9052
0.213428,2.29688,1.25432,-5.9052
0.284837,2.81816,1.25432,-5.9052
0.338958,3.33944,1.25432,-5.9052
0.329522,3.86071,1.25432,-5.9052
0.0209215,0.733047,1.7756,-5.9052
0.10643,1.25432,1.7756,-5.9052
0.15628,1.7756,1.7756,-5.9052
0.230263,2.29688,1.7756,-5.9052
0.301651,2.81816,1.7756,-5.9052
0.354572,3.33944,1.7756,-5.9052
0.373569,3.86071,1.7756,-5.9052
0.0366811,-0.830787,2.29688,-5.9052
0.122754,-0.309509,2.29688,-5.9052
0.109687,0.211769,2.29688,-5.9052
0.105361,0.733047,2.29688,-5.9052
0.108032,1.25432,2.29688,-5.9052
0.149251,1.7756,2.29688,-5.9052
0.22205,2.29688,2.29688,-5.9052
0.312785,2.81816,2.29688,-5.9052
0.384073,3.33944,2.29688,-5.9052
0.424861,3.86071,2.29688,-5.9052
0.186999,-0.309509,2.81816,-5.9052
0.151803,0.211769,2.81816,-5.9052
0.109852,0.733047,2.81816,-5.9052
0.0916178,1.25432,2.81816,-5.9052
0.125077,1.7756,2.81816,-5.9052
0.190901,2.29688,2.81816,-5.9052
0.299499,2.81816,2.81816,-5.9052
0.397318,3.33944,2.81816,-5.9052
0.444259,3.86071,2.81816,-5.9052
0.0155129,0.733047,3.33944,-5.9052
-0.0577755,1.25432,3.33944,-5.9052
0.298091,2.81816,3.33944,-5.9052
0.397131,3.33944,3.33944,-5.9052
0.461556,3.86071,3.33944,-5.9052
0.401673,3.33944,3.86071,-5.9052
0.502843,3.86071,3.86071,-5.9052
0.377434,3.33944,4.38199,-5.9052
0.370378,3.33944,4.90327,-5.9052
0.256603,2.81816,0.211769,-5.38393
0.227958,3.33944,0.211769,-5.38393
0.258952,2.29688,0.733047,-5.38393
0.314228,2.81816,0.733047,-5.38393
0.320772,3.33944,0.733047,-5.38393
0.294251,3.86071,0.733047,-5.38393
0.18907,1.7756,1.25432,-5.38393
0.262076,2.29688,1.25432,-5.38393
0.319806,2.81816,1.25432,-5.38393
0.351899,3.33944,1.25432,-5.38393
0.357777,3.86071,1.25432,-5.38393
0.0988614,0.733047,1.7756,-5.38393
0.14904,1.25432,1.7756,-5.38393
0.19429,1.7756,1.7756,-5.38393
0.252811,2.29688,1.7756,-5.38393
0.315917,2.81816,1.7756,-5.38393
0.361264,3.33944,1.7756,-5.38393
0.378365,3.86071,1.7756,-5.38393
