Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.169529,-0.830772,2.29684,-5.87124
0.21441,-0.309504,2.29684,-5.87124
0.189916,0.211765,2.29684,-5.87124
0.150202,0.733034,2.29684,-5.87124
0.17669,1.2543,2.29684,-5.87124
0.226638,2.29684,2.29684,-5.87124
0.358528,2.81811,2.29684,-5.87124
0.375435,-1.35204,2.81811,-5.87124
0.16012,-0.830772,2.81811,-5.87124
0.174685,-0.309504,2.81811,-5.87124
0.127992,0.211765,2.81811,-5.87124
0.117099,0.733034,2.81811,-5.87124
0.160355,1.2543,2.81811,-5.87124
0.287104,2.29684,2.81811,-5.87124
0.426764,2.81811,2.81811,-5.87124
-0.0374292,0.211765,3.33938,-5.87124
-0.154665,0.733034,3.33938,-5.87124
0.291025,2.29684,3.33938,-5.87124
0.428321,2.81811,3.33938,-5.87124
0.217553,2.29684,0.733034,-5.34997
0.132646,1.77557,1.2543,-5.34997
0.177846,2.29684,1.2543,-5.34997
0.238639,2.81811,1.2543,-5.34997
0.16776,0.211765,1.77557,-5.34997
0.173252,0.733034,1.77557,-5.34997
0.211827,1.2543,1.77557,-5.34997
0.224874,1.77557,1.77557,-5.34997
0.26451,2.29684,1.77557,-5.34997
0.336681,2.81811,1.77557,-5.34997
0.126091,-1.35204,2.29684,-5.34997
0.234839,-0.830772,2.29684,-5.34997
0.211443,-0.309504,2.29684,-5.34997
0.210989,0.211765,2.29684,-5.34997
0.182764,0.733034,2.29684,-5.34997
0.189593,1.2543,2.29684,-5.34997
0.226857,1.77557,2.29684,-5.34997
0.3071,2.29684,2.29684,-5.34997
0.391868,2.81811,2.29684,-5.34997
0.482628,3.33938,2.29684,-5.34997
0.442848,-1.35204,2.81811,-5.34997
0.232253,-0.830772,2.81811,-5.34997
0.192033,-0.309504,2.81811,-5.34997
0.159744,0.211765,2.81811,-5.34997
0.140236,0.733034,2.81811,-5.34997
0.140105,1.2543,2.81811,-5.34997
0.317619,2.29684,2.81811,-5.34997
0.42751,2.81811,2.81811,-5.34997
0.53727,3.33938,2.81811,-5.34997
-0.0440663,0.211765,3.33938,-5.34997
-0.188188,0.733034,3.33938,-5.34997
0.296851,2.29684,3.33938,-5.34997
0.43275,2.81811,3.33938,-5.34997
0.552843,3.33938,3.33938,-5.34997
0.381082,2.81811,3.86065,-5.34997
0.369515,2.81811,4.38192,-5.34997
0.265729,1.77557,0.733034,-4.8287
0.301652,2.29684,0.733034,-4.8287
0.334543,2.81811,0.733034,-4.8287
0.250461,1.2543,1.2543,-4.8287
0.275263,1.77557,1.2543,-4.8287
0.299375,2.29684,1.2543,-4.8287
0.33007,2.81811,1.2543,-4.8287
0.368641,3.33938,1.2543,-4.8287
0.270117,-0.309504,1.77557,-4.8287
0.276924,0.211765,1.77557,-4.8287
0.251322,0.733034,1.77557,-4.8287
0.255955,1.2543,1.77557,-4.8287
