Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0486266,0.195467,0.716711,-5.76218
0.0948427,0.716711,0.716711,-5.76218
0.126857,1.23796,0.716711,-5.76218
0.328373,-1.36826,1.23796,-5.76218
0.261605,-0.84702,1.23796,-5.76218
0.25961,-0.325777,1.23796,-5.76218
0.22867,0.195467,1.23796,-5.76218
0.199481,0.716711,1.23796,-5.76218
0.198358,1.23796,1.23796,-5.76218
0.181927,1.7592,1.23796,-5.76218
0.215611,2.80169,1.23796,-5.76218
0.24461,-0.84702,1.7592,-5.76218
0.230943,-0.325777,1.7592,-5.76218
0.187807,0.195467,1.7592,-5.76218
0.141155,0.716711,1.7592,-5.76218
0.139764,1.23796,1.7592,-5.76218
0.260165,2.80169,1.7592,-5.76218
-0.13469,-0.325777,2.28044,-5.76218
-0.0725059,0.195467,2.28044,-5.76218
-0.172236,0.716711,2.28044,-5.76218
-0.256937,1.23796,2.28044,-5.76218
0.267638,2.80169,2.28044,-5.76218
0.227142,2.80169,0.195467,-5.24093
0.291785,3.32293,0.195467,-5.24093
0.312144,-1.36826,0.716711,-5.24093
0.216627,-0.84702,0.716711,-5.24093
0.200228,0.195467,0.716711,-5.24093
0.187431,0.716711,0.716711,-5.24093
0.189682,1.23796,0.716711,-5.24093
0.205537,1.7592,0.716711,-5.24093
0.243918,2.28044,0.716711,-5.24093
0.281277,2.80169,0.716711,-5.24093
0.301164,3.32293,0.716711,-5.24093
0.29608,-1.36826,1.23796,-5.24093
0.256684,-0.84702,1.23796,-5.24093
0.256885,-0.325777,1.23796,-5.24093
0.240186,0.195467,1.23796,-5.24093
0.217761,0.716711,1.23796,-5.24093
0.196251,1.23796,1.23796,-5.24093
0.191858,1.7592,1.23796,-5.24093
0.312031,2.80169,1.23796,-5.24093
0.341005,3.32293,1.23796,-5.24093
0.229231,-1.36826,1.7592,-5.24093
0.221848,-0.84702,1.7592,-5.24093
0.20881,-0.325777,1.7592,-5.24093
0.178381,0.195467,1.7592,-5.24093
0.151803,0.716711,1.7592,-5.24093
0.124276,1.23796,1.7592,-5.24093
0.153036,1.7592,1.7592,-5.24093
0.326951,2.80169,1.7592,-5.24093
0.368877,3.32293,1.7592,-5.24093
-0.152318,-0.325777,2.28044,-5.24093
-0.133349,0.195467,2.28044,-5.24093
-0.234741,0.716711,2.28044,-5.24093
-0.290169,1.23796,2.28044,-5.24093
0.317963,2.80169,2.28044,-5.24093
0.368816,3.32293,2.28044,-5.24093
0.323068,2.80169,2.80169,-5.24093
0.363367,3.32293,2.80169,-5.24093
0.312509,2.80169,3.32293,-5.24093
-0.0565149,-3.45324,-0.325777,-4.71969
0.232109,2.80169,-0.325777,-4.71969
0.295825,3.32293,-0.325777,-4.71969
0.110212,-3.97448,0.195467,-4.71969
0.242176,-3.45324,0.195467,-4.71969
0.0718392,1.23796,0.195467,-4.71969
0.159774,1.7592,0.195467,-4.71969
0.230537,2.28044,0.195467,-4.71969
0.276,2.80169,0.195467,-4.71969
0.296326,3.32293,0.195467,-4.71969
0.324074,3.84417,0.195467,-4.71969
0.354937,-3.97448,0.716711,-4.71969
0.310675,-1.36826,0.716711,-4.71969
0.242043,-0.84702,0.716711,-4.71969
0.246457,-0.325777,0.716711,-4.71969
0.26392,0.195467,0.716711,-4.71969
0.249994,0.716711,0.716711,-4.71969
0.228365,1.23796,0.716711,-4.71969
0.232954,1.7592,0.716711,-4.71969
0.265752,2.28044,0.716711,-4.71969
0.301773,2.80169,0.716711,-4.71969
0.315048,3.32293,0.716711,-4.71969
0.33872,3.84417,0.716711,-4.71969
0.518264,-3.97448,1.23796,-4.71969
0.296322,-1.36826,1.23796,-4.71969
0.278898,-0.84702,1.23796,-4.71969
0.272872,-0.325777,1.23796,-4.71969
0.270243,0.195467,1.23796,-4.71969
0.248062,0.716711,1.23796,-4.71969
0.218541,1.23796,1.23796,-4.71969
0.20625,1.7592,1.23796,-4.71969
0.251231,2.28044,1.23796,-4.71969
0.30927,2.80169,1.23796,-4.71969
0.331073,3.32293,1.23796,-4.71969
0.356969,3.84417,1.23796,-4.71969
0.217119,-1.36826,1.7592,-4.71969
0.232818,-0.84702,1.7592,-4.71969
0.219898,-0.325777,1.7592,-4.71969
0.196348,0.195467,1.7592,-4.71969
0.16355,0.716711,1.7592,-4.71969
0.127865,1.23796,1.7592,-4.71969
0.166488,1.7592,1.7592,-4.71969
0.226423,2.28044,1.7592,-4.71969
0.313981,2.80169,1.7592,-4.71969
0.345764,3.32293,1.7592,-4.71969
0.364653,3.84417,1.7592,-4.71969
-0.229622,0.195467,2.28044,-4.71969
-0.330417,0.716711,2.28044,-4.71969
0.302854,2.80169,2.28044,-4.71969
0.341933,3.32293,2.28044,-4.71969
0.356073,3.84417,2.28044,-4.71969
0.27781,2.80169,2.80169,-4.71969
0.317432,3.32293,2.80169,-4.71969
0.25466,2.80169,3.32293,-4.71969
0.240641,3.32293,3.32293,-4.71969
-0.000436775,-3.45324,-0.84702,-4.19845
0.230906,2.28044,-0.84702,-4.19845
0.278756,2.80169,-0.84702,-4.19845
0.265673,3.32293,-0.84702,-4.19845
0.166337,-3.97448,-0.325777,-4.19845
0.16444,-3.45324,-0.325777,-4.19845
0.0888247,1.7592,-0.325777,-4.19845
0.196357,2.28044,-0.325777,-4.19845
0.24699,2.80169,-0.325777,-4.19845
0.236102,3.32293,-0.325777,-4.19845
0.256055,3.84417,-0.325777,-4.19845
0.309687,-3.97448,0.195467,-4.19845
0.369578,-3.45324,0.195467,-4.19845
0.0958713,-1.36826,0.195467,-4.19845
0.149313,0.716711,0.195467,-4.19845
0.198258,1.23796,0.195467,-4.19845
0.24936,1.7592,0.195467,-4.19845
0.284797,2.28044,0.195467,-4.19845
0.298468,2.80169,0.195467,-4.19845
0.279271,3.32293,0.195467,-4.19845
0.28732,3.84417,0.195467,-4.19845
0.322577,-4.49573,0.716711,-4.19845
0.419913,-3.97448,0.716711,-4.19845
0.422268,-1.88951,0.716711,-4.19845
0.345908,-1.36826,0.716711,-4.19845
0.316277,-0.84702,0.716711,-4.19845
0.292838,-0.325777,0.716711,-4.19845
0.305404,0.195467,0.716711,-4.19845
0.293164,0.716711,0.716711,-4.19845
0.265096,1.23796,0.716711,-4.19845
0.26164,1.7592,0.716711,-4.19845
0.284992,2.28044,0.716711,-4.19845
0.306789,2.80169,0.716711,-4.19845
0.288633,3.32293,0.716711,-4.19845
0.303678,3.84417,0.716711,-4.19845
0.413898,-4.49573,1.23796,-4.19845
0.545303,-3.97448,1.23796,-4.19845
0.32891,-1.36826,1.23796,-4.19845
0.326401,-0.84702,1.23796,-4.19845
0.309428,-0.325777,1.23796,-4.19845
0.295886,0.195467,1.23796,-4.19845
0.276378,0.716711,1.23796,-4.19845
0.245515,1.23796,1.23796,-4.19845
0.226855,1.7592,1.23796,-4.19845
0.26114,2.28044,1.23796,-4.19845
0.297926,2.80169,1.23796,-4.19845
0.287747,3.32293,1.23796,-4.19845
0.308758,3.84417,1.23796,-4.19845
0.62518,-3.97448,1.7592,-4.19845
0.243398,-0.84702,1.7592,-4.19845
0.233598,-0.325777,1.7592,-4.19845
0.185427,0.195467,1.7592,-4.19845
0.125497,0.716711,1.7592,-4.19845
0.0797277,1.23796,1.7592,-4.19845
