Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0763701,-20,-12,-104.35
0.0553667,-20,-4,-104.35
0.0375169,-20,12,-104.35
0.0401067,-12,12,-104.35
0.0275197,-20,20,-104.35
0.0260802,-12,20,-104.35
-0.0190163,-4,-60,-96.35
0.0175513,4,-60,-96.35
0.0106987,-4,-52,-96.35
0.0103382,4,-52,-96.35
0.0227756,12,-52,-96.35
0.0228467,-4,-44,-96.35
0.028108,4,-44,-96.35
0.034256,12,-44,-96.35
0.0458927,-12,-36,-96.35
0.0468865,-4,-36,-96.35
0.0602925,4,-36,-96.35
0.0653315,12,-36,-96.35
0.0244466,20,-36,-96.35
0.0620623,-12,-28,-96.35
0.0558628,-4,-28,-96.35
0.0631719,4,-28,-96.35
0.0787909,12,-28,-96.35
0.0441742,20,-28,-96.35
0.0465482,-20,-20,-96.35
0.0544373,-12,-20,-96.35
0.0921128,12,-20,-96.35
0.0619407,20,-20,-96.35
0.0575699,-20,-12,-96.35
0.0601611,-12,-12,-96.35
0.0807856,20,-12,-96.35
0.0510135,-20,-4,-96.35
0.0429568,-12,-4,-96.35
0.0251419,28,-4,-96.35
0.0596996,-28,4,-96.35
0.0528304,-20,4,-96.35
0.0144897,28,4,-96.35
0.0520506,-28,12,-96.35
0.0469314,-20,12,-96.35
0.0390865,-12,12,-96.35
0.0324199,-20,20,-96.35
0.0329785,-12,20,-96.35
0.0249573,-20,28,-96.35
0.00679782,4,-76,-88.35
0.0670469,12,-76,-88.35
-0.0108568,-4,-68,-88.35
0.0312023,4,-68,-88.35
0.0676504,12,-68,-88.35
-0.0529255,-12,-60,-88.35
0.0107987,-4,-60,-88.35
0.0406892,4,-60,-88.35
0.0522666,12,-60,-88.35
-0.0171597,-12,-52,-88.35
0.0236577,-4,-52,-88.35
0.0382375,4,-52,-88.35
0.0413405,12,-52,-88.35
0.0323508,20,-52,-88.35
0.00606117,-12,-44,-88.35
0.0318105,-4,-44,-88.35
0.0449782,4,-44,-88.35
0.0440932,12,-44,-88.35
0.0372334,20,-44,-88.35
0.00655077,28,-44,-88.35
0.0286917,-12,-36,-88.35
0.0342662,-4,-36,-88.35
0.0466481,4,-36,-88.35
0.0525019,12,-36,-88.35
0.0447085,20,-36,-88.35
0.0193061,28,-36,-88.35
0.0427973,-20,-28,-88.35
0.0398712,-12,-28,-88.35
0.0395133,-4,-28,-88.35
0.0489484,4,-28,-88.35
0.0574152,12,-28,-88.35
0.0539536,20,-28,-88.35
0.0284084,28,-28,-88.35
0.0164167,-28,-20,-88.35
0.0444196,-20,-20,-88.35
0.0416897,-12,-20,-88.35
0.0369979,-4,-20,-88.35
0.0506985,4,-20,-88.35
0.0647582,12,-20,-88.35
0.0663254,20,-20,-88.35
0.0399244,28,-20,-88.35
0.0470721,-28,-12,-88.35
0.0532227,-20,-12,-88.35
0.0382758,-12,-12,-88.35
0.0810569,20,-12,-88.35
0.047007,28,-12,-88.35
0.0514057,-28,-4,-88.35
0.0458355,-20,-4,-88.35
0.0338243,-12,-4,-88.35
0.0784689,20,-4,-88.35
0.0417053,28,-4,-88.35
0.0608779,-28,4,-88.35
0.0456942,-20,4,-88.35
0.0553095,28,4,-88.35
0.0555932,-28,12,-88.35
0.0421926,-20,12,-88.35
0.0335125,-12,12,-88.35
0.0555661,28,12,-88.35
0.0444704,-28,20,-88.35
0.0383568,-20,20,-88.35
0.0343923,-12,20,-88.35
0.0541005,-28,28,-88.35
0.0469229,-20,28,-88.35
0.0527054,4,-84,-80.35
0.0700013,12,-84,-80.35
0.0108604,-4,-76,-80.35
0.0382272,4,-76,-80.35
