Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.04335,-12,-92,-108.5
0.0705714,-20,-84,-108.5
0.0698089,-12,-84,-108.5
0.0378224,-4,-84,-108.5
0.0703256,-20,-76,-108.5
0.0697033,-12,-76,-108.5
0.0480732,-4,-76,-108.5
0.0677812,-12,-68,-108.5
0.054384,-4,-68,-108.5
0.0715469,-4,-52,-108.5
0.0529794,-36,-92,-100.5
0.0667099,-28,-92,-100.5
0.0683524,-20,-92,-100.5
0.0685199,-12,-92,-100.5
0.0581129,-36,-84,-100.5
0.0672498,-28,-84,-100.5
0.0668553,-20,-84,-100.5
0.0664962,-12,-84,-100.5
0.0511363,-4,-84,-100.5
0.0294862,-44,-76,-100.5
0.0574641,-36,-76,-100.5
0.0650296,-28,-76,-100.5
0.0654075,-20,-76,-100.5
0.0635591,-12,-76,-100.5
0.0526421,-4,-76,-100.5
0.0346186,4,-76,-100.5
0.0348822,-44,-68,-100.5
0.0712477,-36,-68,-100.5
0.0726141,-28,-68,-100.5
0.0680269,-20,-68,-100.5
0.0645953,-12,-68,-100.5
0.0568761,-4,-68,-100.5
0.0434021,4,-68,-100.5
0.0337471,-44,-60,-100.5
0.06664,-36,-60,-100.5
0.0720174,-28,-60,-100.5
0.0660516,-20,-60,-100.5
0.0597086,-12,-60,-100.5
0.0550357,-4,-60,-100.5
0.0462559,4,-60,-100.5
0.0240032,12,-60,-100.5
0.0430587,-44,-52,-100.5
0.0564502,-36,-52,-100.5
0.0612238,-28,-52,-100.5
0.0574042,-20,-52,-100.5
0.0525538,-12,-52,-100.5
0.0497364,-4,-52,-100.5
0.03938,4,-52,-100.5
0.0250687,12,-52,-100.5
0.0142621,-52,-44,-100.5
0.0491548,-44,-44,-100.5
0.0620008,-36,-44,-100.5
0.0637582,-28,-44,-100.5
0.0594767,-20,-44,-100.5
0.0508702,-12,-44,-100.5
0.0482191,-4,-44,-100.5
0.0396884,4,-44,-100.5
0.0308336,12,-44,-100.5
0.0291996,20,-44,-100.5
0.0526188,-44,-36,-100.5
0.064386,-36,-36,-100.5
0.0702634,-28,-36,-100.5
0.0564419,-20,-36,-100.5
0.0394633,-12,-36,-100.5
0.0397086,-4,-36,-100.5
0.030682,4,-36,-100.5
0.0277704,12,-36,-100.5
0.0313475,20,-36,-100.5
0.0568184,-44,-28,-100.5
0.0657116,-36,-28,-100.5
0.0701457,-28,-28,-100.5
0.0625302,-20,-28,-100.5
0.040759,-12,-28,-100.5
0.0289244,-4,-28,-100.5
0.0295545,4,-28,-100.5
0.0407767,12,-28,-100.5
0.0267098,20,-28,-100.5
0.0672201,-44,-20,-100.5
0.0674081,-36,-20,-100.5
0.06664,-28,-20,-100.5
0.0550955,-20,-20,-100.5
0.0216074,4,-20,-100.5
0.0349791,12,-20,-100.5
0.0307308,20,-20,-100.5
0.0727105,-44,-12,-100.5
0.0701659,-36,-12,-100.5
0.0658112,-28,-12,-100.5
0.0444137,-20,-12,-100.5
0.0302644,12,-12,-100.5
0.0412859,20,-12,-100.5
0.0714705,-44,-4,-100.5
0.0739495,-36,-4,-100.5
0.0511235,-28,-4,-100.5
0.0158361,-20,-4,-100.5
0.0147823,12,-4,-100.5
0.0432146,20,-4,-100.5
0.0513825,28,-4,-100.5
0.0674015,-44,4,-100.5
0.0763596,-36,4,-100.5
0.0539526,-28,4,-100.5
0.0354495,-20,4,-100.5
0.0486943,20,4,-100.5
0.0639755,-44,12,-100.5
0.0760279,-36,12,-100.5
0.0593777,-28,12,-100.5
0.0429868,-20,12,-100.5
0.0579012,20,12,-100.5
0.0831314,-36,20,-100.5
0.0733678,-28,20,-100.5
0.0695553,-20,20,-100.5
0.0521933,20,20,-100.5
0.0557681,28,20,-100.5
0.0848611,-36,28,-100.5
0.0787335,-28,28,-100.5
0.0818569,-20,28,-100.5
0.0487149,12,28,-100.5
0.0544908,20,28,-100.5
0.0537551,28,28,-100.5
0.0808378,-28,36,-100.5
0.0612524,20,36,-100.5
0.0611631,28,36,-100.5
0.0442307,-36,-92,-92.5
0.0633322,-28,-92,-92.5
0.0630211,-20,-92,-92.5
0.0573278,-12,-92,-92.5
0.024015,-44,-84,-92.5
0.0550524,-36,-84,-92.5
0.0684177,-28,-84,-92.5
0.0689978,-20,-84,-92.5
0.0668907,-12,-84,-92.5
0.0557201,-4,-84,-92.5
0.0374829,4,-84,-92.5
0.0214756,-44,-76,-92.5
0.0593614,-36,-76,-92.5
0.0697685,-28,-76,-92.5
0.0685343,-20,-76,-92.5
0.0648299,-12,-76,-92.5
0.0557383,-4,-76,-92.5
0.0410659,4,-76,-92.5
0.0264914,-44,-68,-92.5
0.061876,-36,-68,-92.5
0.0691337,-28,-68,-92.5
0.0653926,-20,-68,-92.5
0.0607169,-12,-68,-92.5
0.0529313,-4,-68,-92.5
0.0416426,4,-68,-92.5
0.0219129,12,-68,-92.5
0.0321611,-44,-60,-92.5
0.0591141,-36,-60,-92.5
0.0637851,-28,-60,-92.5
0.0592776,-20,-60,-92.5
0.0538928,-12,-60,-92.5
0.0472659,-4,-60,-92.5
0.0390179,4,-60,-92.5
0.0271221,12,-60,-92.5
0.0414314,-44,-52,-92.5
0.0598244,-36,-52,-92.5
0.0615995,-28,-52,-92.5
0.0540642,-20,-52,-92.5
0.0468453,-12,-52,-92.5
0.0414583,-4,-52,-92.5
0.0350583,4,-52,-92.5
0.0326509,12,-52,-92.5
0.0301784,20,-52,-92.5
0.0160584,-52,-44,-92.5
0.0486347,-44,-44,-92.5
0.0649271,-36,-44,-92.5
0.0660102,-28,-44,-92.5
0.0556913,-20,-44,-92.5
0.0432189,-12,-44,-92.5
0.0370587,-4,-44,-92.5
0.0351169,4,-44,-92.5
0.0385816,12,-44,-92.5
0.0386209,20,-44,-92.5
0.0324233,-52,-36,-92.5
0.0576052,-44,-36,-92.5
0.0692891,-36,-36,-92.5
0.0695801,-28,-36,-92.5
0.0541424,-20,-36,-92.5
0.0340407,-12,-36,-92.5
0.024803,-4,-36,-92.5
0.0275724,4,-36,-92.5
0.0355486,12,-36,-92.5
0.0340398,20,-36,-92.5
0.0475299,-52,-28,-92.5
0.0637757,-44,-28,-92.5
0.0701591,-36,-28,-92.5
0.0680311,-28,-28,-92.5
0.0507934,-20,-28,-92.5
0.0255851,-12,-28,-92.5
0.00731876,-4,-28,-92.5
0.0194982,4,-28,-92.5
0.0343705,12,-28,-92.5
0.0307113,20,-28,-92.5
0.0667281,-52,-20,-92.5
0.0722466,-44,-20,-92.5
0.070224,-36,-20,-92.5
0.0637673,-28,-20,-92.5
0.039775,-20,-20,-92.5
0.00188509,4,-20,-92.5
0.0226805,12,-20,-92.5
0.0340225,20,-20,-92.5
0.0340779,28,-20,-92.5
0.081734,-52,-12,-92.5
0.0798061,-44,-12,-92.5
0.0701161,-36,-12,-92.5
0.0592819,-28,-12,-92.5
0.022163,-20,-12,-92.5
0.00644705,12,-12,-92.5
0.0314813,20,-12,-92.5
0.0455979,28,-12,-92.5
0.0816808,-44,-4,-92.5
0.0692268,-36,-4,-92.5
0.0482681,-28,-4,-92.5
-0.00996374,12,-4,-92.5
0.0253548,20,-4,-92.5
0.041,28,-4,-92.5
0.0813592,-44,4,-92.5
0.070684,-36,4,-92.5
0.0512723,-28,4,-92.5
0.0139745,12,4,-92.5
0.0260569,20,4,-92.5
0.0410935,28,4,-92.5
0.0769509,-44,12,-92.5
0.075029,-36,12,-92.5
0.0620386,-28,12,-92.5
0.0475219,-20,12,-92.5
0.0203337,-12,12,-92.5
0.0300043,12,12,-92.5
0.0364609,20,12,-92.5
0.0471919,28,12,-92.5
0.0776911,-44,20,-92.5
0.0815215,-36,20,-92.5
0.0757147,-28,20,-92.5
0.0690894,-20,20,-92.5
0.0543644,-12,20,-92.5
0.0485383,-4,20,-92.5
0.0305235,4,20,-92.5
0.0392032,12,20,-92.5
0.04248,20,20,-92.5
0.0463041,28,20,-92.5
0.0682947,-44,28,-92.5
0.0848533,-36,28,-92.5
0.0828789,-28,28,-92.5
0.0807583,-20,28,-92.5
0.0719421,-12,28,-92.5
0.0665595,-4,28,-92.5
0.0434811,4,28,-92.5
0.0440283,12,28,-92.5
0.0465395,20,28,-92.5
0.0495264,28,28,-92.5
0.0805376,-36,36,-92.5
0.0834757,-28,36,-92.5
0.0769896,-4,36,-92.5
0.0570594,4,36,-92.5
0.0537305,12,36,-92.5
0.0547566,20,36,-92.5
0.0573549,28,36,-92.5
0.080509,-36,44,-92.5
0.0865797,-28,44,-92.5
0.0784967,-4,44,-92.5
0.0595515,4,44,-92.5
0.0678119,20,44,-92.5
0.0752655,28,44,-92.5
0.0731154,-36,52,-92.5
0.0782664,-28,52,-92.5
0.0500372,-36,-100,-84.5
0.0587975,-28,-100,-84.5
0.0593141,-20,-100,-84.5
0.0331083,-44,-92,-84.5
0.0534729,-36,-92,-84.5
0.0630738,-28,-92,-84.5
0.0650216,-20,-92,-84.5
0.0622943,-12,-92,-84.5
0.0526232,-4,-92,-84.5
0.0320717,4,-92,-84.5
0.037734,-44,-84,-84.5
0.0579989,-36,-84,-84.5
0.0672224,-28,-84,-84.5
0.0688586,-20,-84,-84.5
0.0681063,-12,-84,-84.5
