Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0525454,-32,-80,-100.25
0.0919195,-24,-80,-100.25
0.0951073,-16,-80,-100.25
0.0813471,-32,-72,-100.25
0.106176,-24,-72,-100.25
0.101269,-16,-72,-100.25
0.0509685,-40,-64,-100.25
-0.00289405,-48,-40,-100.25
0.00464302,-40,-16,-100.25
0.0490355,-32,-16,-100.25
0.0,-40,-8,-100.25
0.0,-32,-8,-100.25
0.078106,-16,-96,-92.25
0.0914187,-24,-88,-92.25
0.0974784,-16,-88,-92.25
0.104321,-8,-88,-92.25
0.0925073,-32,-80,-92.25
0.107967,-24,-80,-92.25
0.104906,-16,-80,-92.25
0.0983741,-8,-80,-92.25
0.0413681,-40,-72,-92.25
0.102886,-32,-72,-92.25
0.124045,-24,-72,-92.25
0.112233,-16,-72,-92.25
0.0955944,-8,-72,-92.25
0.0577189,-40,-64,-92.25
0.114298,-32,-64,-92.25
0.126776,-24,-64,-92.25
0.0452421,-48,-56,-92.25
0.0975703,-40,-56,-92.25
0.129714,-32,-56,-92.25
0.0625485,-48,-48,-92.25
0.121991,-40,-48,-92.25
0.0866077,-48,-40,-92.25
0.0800499,-48,-32,-92.25
0.105457,-40,-16,-92.25
0.113638,-32,-16,-92.25
0.12099,-40,-8,-92.25
0.124331,-32,-8,-92.25
0.180274,-32,0,-92.25
0.0546658,-16,-104,-84.25
0.0741563,-32,-96,-84.25
0.0859288,-24,-96,-84.25
0.084206,-16,-96,-84.25
0.077822,-8,-96,-84.25
0.0865763,-40,-88,-84.25
0.104684,-32,-88,-84.25
0.113639,-24,-88,-84.25
0.109046,-16,-88,-84.25
0.100825,-8,-88,-84.25
0.0683746,0,-88,-84.25
0.0775578,-40,-80,-84.25
0.110917,-32,-80,-84.25
0.123314,-24,-80,-84.25
0.114818,-16,-80,-84.25
0.0948817,-8,-80,-84.25
0.0447965,0,-80,-84.25
0.093161,-40,-72,-84.25
0.120382,-32,-72,-84.25
0.127432,-24,-72,-84.25
0.110625,-16,-72,-84.25
0.0870251,-8,-72,-84.25
0.0427234,0,-72,-84.25
0.0295303,-48,-64,-84.25
0.0972319,-40,-64,-84.25
0.114832,-32,-64,-84.25
0.116265,-24,-64,-84.25
0.101059,-16,-64,-84.25
0.0784846,-8,-64,-84.25
0.0324921,0,-64,-84.25
0.126521,-48,-56,-84.25
0.119007,-40,-56,-84.25
0.106027,-32,-56,-84.25
0.104092,-24,-56,-84.25
0.134035,-48,-48,-84.25
0.118832,-40,-48,-84.25
0.0991436,-32,-48,-84.25
0.122506,-48,-40,-84.25
0.128067,-40,-40,-84.25
0.133635,-48,-32,-84.25
0.0949492,-40,-32,-84.25
0.123611,-48,-24,-84.25
0.11704,-40,-24,-84.25
0.124506,-48,-16,-84.25
0.124105,-40,-16,-84.25
0.117408,-32,-16,-84.25
0.161869,-40,-8,-84.25
0.130023,-32,-8,-84.25
0.0415854,-24,-8,-84.25
0.0155405,8,-8,-84.25
0.184914,-32,0,-84.25
0.0110552,0,0,-84.25
0.0553892,8,0,-84.25
0.020087,0,8,-84.25
0.0523288,8,8,-84.25
0.0626634,-24,-112,-76.25
0.0591423,-16,-112,-76.25
0.0800838,-32,-104,-76.25
0.0871418,-24,-104,-76.25
0.0811539,-16,-104,-76.25
0.0625814,-8,-104,-76.25
0.0810977,-40,-96,-76.25
0.107474,-32,-96,-76.25
0.112584,-24,-96,-76.25
0.103698,-16,-96,-76.25
0.0772317,-8,-96,-76.25
0.0137035,0,-96,-76.25
0.109991,-40,-88,-76.25
0.12676,-32,-88,-76.25
0.130785,-24,-88,-76.25
0.118945,-16,-88,-76.25
0.089927,-8,-88,-76.25
0.0271042,0,-88,-76.25
0.0658707,-48,-80,-76.25
0.123002,-40,-80,-76.25
0.131817,-32,-80,-76.25
0.131091,-24,-80,-76.25
0.113963,-16,-80,-76.25
0.0844301,-8,-80,-76.25
0.0328006,0,-80,-76.25
0.0701407,-48,-72,-76.25
0.122296,-40,-72,-76.25
0.122294,-32,-72,-76.25
0.118005,-24,-72,-76.25
0.101304,-16,-72,-76.25
0.0730572,-8,-72,-76.25
0.0279123,0,-72,-76.25
0.11317,-48,-64,-76.25
0.120491,-40,-64,-76.25
0.109682,-32,-64,-76.25
0.0982276,-24,-64,-76.25
0.0888305,-16,-64,-76.25
0.0608872,-8,-64,-76.25
0.0206827,0,-64,-76.25
0.148314,-48,-56,-76.25
0.116317,-40,-56,-76.25
0.085302,-32,-56,-76.25
0.0697885,-24,-56,-76.25
0.083742,-16,-56,-76.25
0.0511189,-8,-56,-76.25
0.152261,-48,-48,-76.25
0.10626,-40,-48,-76.25
0.0689226,-32,-48,-76.25
0.154219,-48,-40,-76.25
0.111526,-40,-40,-76.25
0.0845695,-32,-40,-76.25
0.154245,-48,-32,-76.25
