Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0736794,-12,-52,-88.25
0.0938922,-28,-36,-88.25
0.0921015,-28,-28,-88.25
0.0903936,-28,-20,-88.25
0.0,-28,12,-88.25
0.0,-20,12,-88.25
0.0872478,-20,-76,-80.25
0.0813096,-12,-76,-80.25
0.0542655,-28,-68,-80.25
0.0832777,-20,-68,-80.25
0.09225,-12,-68,-80.25
0.068345,-36,-60,-80.25
0.0493169,-28,-60,-80.25
0.0682587,-20,-60,-80.25
0.0716225,-12,-60,-80.25
0.05631,-4,-60,-80.25
0.0670205,-36,-52,-80.25
0.0544066,-28,-52,-80.25
0.0650865,-20,-52,-80.25
0.0532065,-12,-52,-80.25
0.0686692,-4,-52,-80.25
0.0761189,4,-52,-80.25
0.0809119,-36,-44,-80.25
0.0657194,-28,-44,-80.25
0.0682667,-20,-44,-80.25
0.0436341,-12,-44,-80.25
0.0394595,-4,-44,-80.25
0.047919,4,-44,-80.25
0.0565524,-36,-36,-80.25
0.0483254,-28,-36,-80.25
0.0485507,-20,-36,-80.25
0.0168014,-12,-36,-80.25
0.00489473,-4,-36,-80.25
0.00997585,4,-36,-80.25
0.0617536,-36,-28,-80.25
0.0387055,-28,-28,-80.25
0.0353375,-20,-28,-80.25
0.0613396,-36,-20,-80.25
0.00214573,-28,-20,-80.25
0.0809357,-36,-12,-80.25
-0.00637442,-28,-12,-80.25
0.112544,-36,-4,-80.25
0.0362208,-28,-4,-80.25
0.132619,-36,4,-80.25
0.0540187,-28,4,-80.25
0.0681515,-28,12,-80.25
-0.000374796,-20,12,-80.25
0.0578158,-28,-84,-72.25
0.067101,-20,-84,-72.25
0.0599327,-12,-84,-72.25
0.0507226,-36,-76,-72.25
0.0593188,-28,-76,-72.25
0.0659446,-20,-76,-72.25
0.0621225,-12,-76,-72.25
0.0527705,-4,-76,-72.25
0.0265166,4,-76,-72.25
0.0621717,-36,-68,-72.25
0.0727921,-28,-68,-72.25
0.0736118,-20,-68,-72.25
0.0754635,-12,-68,-72.25
0.0786868,-4,-68,-72.25
0.0842095,4,-68,-72.25
0.0669891,-44,-60,-72.25
0.0701137,-36,-60,-72.25
0.0721996,-28,-60,-72.25
0.0709697,-20,-60,-72.25
0.0708624,-12,-60,-72.25
0.0714693,-4,-60,-72.25
0.0687747,4,-60,-72.25
0.0770367,-44,-52,-72.25
0.0763783,-36,-52,-72.25
0.0754337,-28,-52,-72.25
0.0681453,-20,-52,-72.25
0.0594232,-12,-52,-72.25
0.0687185,-4,-52,-72.25
0.0745763,4,-52,-72.25
0.0724821,12,-52,-72.25
0.0735212,-44,-44,-72.25
0.0850465,-36,-44,-72.25
0.0828811,-28,-44,-72.25
0.0698799,-20,-44,-72.25
0.0458705,-12,-44,-72.25
0.0515377,-4,-44,-72.25
0.0592503,4,-44,-72.25
0.0635429,12,-44,-72.25
0.0673791,-44,-36,-72.25
0.0713167,-36,-36,-72.25
0.0730352,-28,-36,-72.25
0.0581416,-20,-36,-72.25
0.0126967,-12,-36,-72.25
0.0346812,-4,-36,-72.25
0.0576944,4,-36,-72.25
0.0623534,12,-36,-72.25
0.0857329,-44,-28,-72.25
0.0651347,-36,-28,-72.25
0.0566437,-28,-28,-72.25
0.0416035,-20,-28,-72.25
