Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0174126,-12,-52,-88.25
0.0256645,-28,-36,-88.25
0.08703,-28,-28,-88.25
0.169958,-28,-20,-88.25
0.0671664,-28,4,-88.25
0.0,-28,12,-88.25
0.0,-20,12,-88.25
0.0757536,-20,-76,-80.25
0.0889361,-12,-76,-80.25
0.0402398,-28,-68,-80.25
0.09775,-20,-68,-80.25
0.104607,-12,-68,-80.25
0.076815,-4,-68,-80.25
0.0397465,-36,-60,-80.25
0.0463905,-28,-60,-80.25
0.0881021,-20,-60,-80.25
0.0792217,-12,-60,-80.25
0.0415511,-4,-60,-80.25
0.0152305,4,-60,-80.25
0.022229,-36,-52,-80.25
0.0240599,-28,-52,-80.25
0.0401915,-20,-52,-80.25
0.0234384,-12,-52,-80.25
0.0395102,-4,-52,-80.25
0.0137725,4,-52,-80.25
0.0466748,-36,-44,-80.25
0.0205123,-28,-44,-80.25
0.0257376,-20,-44,-80.25
0.0166736,-12,-44,-80.25
0.0400349,-4,-44,-80.25
0.021359,4,-44,-80.25
0.0942955,-36,-36,-80.25
0.0361565,-28,-36,-80.25
0.0332907,-20,-36,-80.25
0.0150543,-12,-36,-80.25
0.0320802,-4,-36,-80.25
0.0463531,4,-36,-80.25
0.0565847,12,-36,-80.25
0.108598,-36,-28,-80.25
0.0329331,-28,-28,-80.25
0.151596,-36,-20,-80.25
0.0509599,-28,-20,-80.25
0.185408,-36,-12,-80.25
0.088052,-28,-12,-80.25
0.170215,-36,-4,-80.25
0.102195,-28,-4,-80.25
0.155752,-36,4,-80.25
0.0951854,-28,4,-80.25
0.135933,-28,12,-80.25
0.023569,-20,12,-80.25
0.0584662,-28,-84,-72.25
0.0860224,-20,-84,-72.25
0.0688975,-12,-84,-72.25
0.0554186,-28,-76,-72.25
0.0676419,-20,-76,-72.25
0.0663865,-12,-76,-72.25
0.0755184,-4,-76,-72.25
0.0805037,4,-76,-72.25
0.057478,-36,-68,-72.25
0.0677532,-28,-68,-72.25
0.0758707,-20,-68,-72.25
0.0662258,-12,-68,-72.25
0.056234,-4,-68,-72.25
0.0493577,4,-68,-72.25
0.0457766,-44,-60,-72.25
0.083737,-36,-60,-72.25
0.0973862,-28,-60,-72.25
0.0875605,-20,-60,-72.25
0.0627701,-12,-60,-72.25
0.0419114,-4,-60,-72.25
0.0424028,4,-60,-72.25
0.050246,12,-60,-72.25
0.0585745,-44,-52,-72.25
0.0775912,-36,-52,-72.25
0.090308,-28,-52,-72.25
0.0724389,-20,-52,-72.25
0.0455973,-12,-52,-72.25
0.0432685,-4,-52,-72.25
0.0507156,4,-52,-72.25
0.0603846,12,-52,-72.25
0.0690212,-44,-44,-72.25
0.0697519,-36,-44,-72.25
0.0685142,-28,-44,-72.25
0.0453939,-20,-44,-72.25
0.0169465,-12,-44,-72.25
0.0227657,-4,-44,-72.25
0.0409256,4,-44,-72.25
0.055995,12,-44,-72.25
0.126047,-44,-36,-72.25
0.0825357,-36,-36,-72.25
0.0620396,-28,-36,-72.25
0.0259165,-20,-36,-72.25
-0.0141064,-12,-36,-72.25
-0.00106757,-4,-36,-72.25
0.027361,4,-36,-72.25
0.0457074,12,-36,-72.25
0.174777,-44,-28,-72.25
0.102486,-36,-28,-72.25
0.0553269,-28,-28,-72.25
0.0141686,-20,-28,-72.25
0.074737,12,-28,-72.25
0.20518,-44,-20,-72.25
0.116579,-36,-20,-72.25
0.0474993,-28,-20,-72.25
0.082204,12,-20,-72.25
0.218427,-44,-12,-72.25
0.13622,-36,-12,-72.25
0.0598865,-28,-12,-72.25
0.0,12,-12,-72.25
0.226895,-44,-4,-72.25
0.158104,-36,-4,-72.25
0.0919022,-28,-4,-72.25
0.206784,-44,4,-72.25
0.163886,-36,4,-72.25
0.111674,-28,4,-72.25
0.197344,-36,12,-72.25
0.150526,-28,12,-72.25
0.0690861,-20,12,-72.25
0.0849794,-20,-100,-64.25
0.0648724,-12,-100,-64.25
0.0167259,-36,-92,-64.25
0.042216,-28,-92,-64.25
0.0733062,-20,-92,-64.25
0.0508046,-12,-92,-64.25
0.0424035,-4,-92,-64.25
0.0284097,-36,-84,-64.25
