Specific Ventilation (mL/mL),x (mm),y (mm),z (mm)
0.0571471,-32,-80,-104.5
0.0601068,-40,-64,-104.5
0.0287646,-32,-96,-96.5
-0.0102062,-24,-96,-96.5
0.058187,-40,-88,-96.5
0.0436718,-32,-88,-96.5
0.0214277,-24,-88,-96.5
0.0499291,-48,-80,-96.5
0.0478313,-40,-80,-96.5
0.039644,-32,-80,-96.5
0.0216712,-24,-80,-96.5
0.0446722,-16,-80,-96.5
0.0542593,-56,-72,-96.5
0.0545853,-48,-72,-96.5
0.0553547,-40,-72,-96.5
0.0520029,-32,-72,-96.5
0.0409359,-24,-72,-96.5
0.0614429,-16,-72,-96.5
0.0214171,-56,-64,-96.5
0.0454635,-48,-64,-96.5
0.0570694,-40,-64,-96.5
0.0442025,-32,-64,-96.5
0.0358363,-24,-64,-96.5
0.0609728,-16,-64,-96.5
0.0583985,-8,-64,-96.5
0.0341593,-56,-56,-96.5
0.0570481,-48,-56,-96.5
0.0669806,-40,-56,-96.5
0.0450548,-32,-56,-96.5
0.0337015,-8,-56,-96.5
0.0525454,-56,-48,-96.5
0.0625692,-48,-48,-96.5
0.0607262,-40,-48,-96.5
0.0760888,-56,-40,-96.5
0.0725255,-48,-40,-96.5
0.0413058,-40,-40,-96.5
0.0,0,-40,-96.5
0.110088,-56,-32,-96.5
0.092319,-48,-32,-96.5
0.0351356,-40,-32,-96.5
0.0,0,-32,-96.5
0.10476,-64,-24,-96.5
0.125073,-56,-24,-96.5
0.109383,-48,-24,-96.5
0.0736658,-40,-24,-96.5
0.0,-8,-24,-96.5
0.0935307,-64,-16,-96.5
0.122444,-56,-16,-96.5
0.10545,-48,-16,-96.5
0.0719858,-40,-16,-96.5
0.147672,-8,-16,-96.5
0.13848,-56,-8,-96.5
0.104412,-48,-8,-96.5
0.0859121,-40,-8,-96.5
0.117845,-32,-8,-96.5
0.140364,-8,-8,-96.5
0.133337,-56,0,-96.5
0.101353,-48,0,-96.5
0.0231583,-32,-104,-88.5
0.00664674,-24,-104,-88.5
0.0473301,-40,-96,-88.5
0.0425009,-32,-96,-88.5
0.0437576,-24,-96,-88.5
0.0461354,-48,-88,-88.5
0.0328999,-40,-88,-88.5
0.0304986,-32,-88,-88.5
0.0384973,-24,-88,-88.5
0.0410588,-16,-88,-88.5
0.0740448,-56,-80,-88.5
0.0386416,-48,-80,-88.5
0.0267638,-40,-80,-88.5
0.0250882,-32,-80,-88.5
0.031159,-24,-80,-88.5
0.048071,-16,-80,-88.5
0.0461533,-8,-80,-88.5
0.0633378,-56,-72,-88.5
0.0468144,-48,-72,-88.5
0.0363779,-40,-72,-88.5
0.0344534,-32,-72,-88.5
0.0396217,-24,-72,-88.5
0.0558271,-16,-72,-88.5
0.0555852,-8,-72,-88.5
0.0573155,-56,-64,-88.5
0.0559751,-48,-64,-88.5
0.0492198,-40,-64,-88.5
0.0432179,-32,-64,-88.5
0.0467027,-24,-64,-88.5
0.0610421,-16,-64,-88.5
0.0640925,-8,-64,-88.5
0.0591511,-56,-56,-88.5
0.0651885,-48,-56,-88.5
0.0595281,-40,-56,-88.5
0.0441963,-32,-56,-88.5
0.0335748,-24,-56,-88.5
0.0592199,-16,-56,-88.5
0.0638894,-8,-56,-88.5
0.0224878,-64,-48,-88.5
0.0523379,-56,-48,-88.5
0.0612288,-48,-48,-88.5
0.0538611,-40,-48,-88.5
0.0345259,-32,-48,-88.5
0.0611606,-64,-40,-88.5
0.0673304,-56,-40,-88.5
0.0643772,-48,-40,-88.5
0.0370299,-40,-40,-88.5
0.104618,-64,-32,-88.5
0.0966599,-56,-32,-88.5
0.0829822,-48,-32,-88.5
0.0209243,-40,-32,-88.5
0.103369,-56,-24,-88.5
0.091467,-48,-24,-88.5
0.0742059,-40,-24,-88.5
0.0748915,0,-24,-88.5
0.104487,-56,-16,-88.5
0.081555,-48,-16,-88.5
0.0567413,-40,-16,-88.5
0.110422,-8,-16,-88.5
0.099364,0,-16,-88.5
0.122599,-56,-8,-88.5
0.0976994,-48,-8,-88.5
0.0732686,-40,-8,-88.5
0.0775494,-32,-8,-88.5
0.122411,-8,-8,-88.5
0.095484,0,-8,-88.5
0.114305,-56,0,-88.5
0.083577,-48,0,-88.5
0.0696124,-40,0,-88.5
0.0884612,-32,0,-88.5
0.0906884,-24,0,-88.5
0.127556,-16,0,-88.5
0.134818,-8,0,-88.5
0.114679,0,0,-88.5
0.117758,-56,8,-88.5
0.128427,-16,8,-88.5
0.132921,-8,8,-88.5
0.123195,0,8,-88.5
0.112973,-8,16,-88.5
0.12335,0,16,-88.5
0.129857,0,24,-88.5
